transaction_id,customer_id,date,amount,category,province,tier,is_anomaly
TXN01819,CUST0158,2023-08-05,625.95,Groceries,KwaZulu-Natal,high,False
TXN03605,CUST0295,2023-08-05,1379.2,Sports,Gauteng,high,False
TXN03177,CUST0260,2023-08-05,3247.85,Electronics,Gauteng,mid,False
TXN04192,CUST0350,2023-08-05,829.96,Clothing,KwaZulu-Natal,mid,False
TXN03769,CUST0305,2023-08-05,9366.22,Furniture,KwaZulu-Natal,high,False
TXN01812,CUST0157,2023-08-06,235.08,Stationery,KwaZulu-Natal,high,False
TXN04665,CUST0393,2023-08-06,558.25,Sports,Gauteng,mid,False
TXN04347,CUST0363,2023-08-06,593.79,Health & Beauty,Western Cape,mid,False
TXN02865,CUST0238,2023-08-06,455.5,Groceries,Gauteng,mid,False
TXN02403,CUST0204,2023-08-06,1485.48,Tools,Eastern Cape,high,False
TXN00866,CUST0061,2023-08-06,1828.02,Tools,Gauteng,high,False
TXN02092,CUST0183,2023-08-06,1879.05,Tools,Limpopo,mid,False
TXN01988,CUST0173,2023-08-06,209.17,Stationery,Western Cape,mid,False
TXN03517,CUST0290,2023-08-07,202.75,Health & Beauty,Western Cape,mid,False
TXN04589,CUST0384,2023-08-07,6242.8,Furniture,Eastern Cape,mid,False
TXN02143,CUST0187,2023-08-07,609.53,Groceries,Eastern Cape,high,False
TXN04286,CUST0357,2023-08-07,618.57,Clothing,Gauteng,mid,False
TXN01525,CUST0132,2023-08-07,1514.98,Electronics,Gauteng,low,False
TXN03239,CUST0265,2023-08-07,1671.7,Tools,Eastern Cape,high,False
TXN03848,CUST0316,2023-08-08,279.2,Sports,KwaZulu-Natal,low,False
TXN04689,CUST0395,2023-08-08,1831.2,Tools,Gauteng,high,False
TXN04056,CUST0335,2023-08-08,463.91,Health & Beauty,Gauteng,mid,False
TXN01832,CUST0158,2023-08-08,1922.47,Sports,KwaZulu-Natal,high,False
TXN01297,CUST0105,2023-08-08,3006.87,Electronics,Eastern Cape,mid,False
TXN00248,CUST0019,2023-08-08,1176.27,Clothing,Western Cape,mid,False
TXN04367,CUST0365,2023-08-08,400.0,Stationery,Limpopo,high,False
TXN03326,CUST0271,2023-08-08,4033.89,Furniture,Eastern Cape,mid,False
TXN00507,CUST0035,2023-08-08,5281.52,Electronics,Limpopo,high,False
TXN02886,CUST0240,2023-08-09,1125.21,Sports,Gauteng,mid,False
TXN01223,CUST0098,2023-08-09,8255.99,Furniture,Western Cape,high,False
TXN03243,CUST0265,2023-08-09,1669.61,Sports,Eastern Cape,high,False
TXN02724,CUST0227,2023-08-09,457.9,Groceries,Limpopo,mid,False
TXN00961,CUST0073,2023-08-09,696.04,Groceries,Gauteng,high,False
TXN02067,CUST0180,2023-08-09,452.26,Groceries,Gauteng,mid,False
TXN03747,CUST0304,2023-08-09,5897.89,Electronics,KwaZulu-Natal,high,False
TXN01408,CUST0117,2023-08-09,410.01,Groceries,Eastern Cape,mid,False
TXN03325,CUST0271,2023-08-09,319.28,Groceries,Eastern Cape,mid,False
TXN04591,CUST0384,2023-08-09,481.14,Health & Beauty,Eastern Cape,mid,False
TXN03036,CUST0250,2023-08-09,384.42,Groceries,Eastern Cape,mid,False
TXN04514,CUST0376,2023-08-09,1843.2,Clothing,Gauteng,high,False
TXN04736,CUST0398,2023-08-09,281.64,Groceries,Western Cape,mid,False
TXN01646,CUST0145,2023-08-09,201.24,Stationery,Gauteng,mid,False
TXN01989,CUST0173,2023-08-10,416.53,Health & Beauty,Western Cape,mid,False
TXN00987,CUST0075,2023-08-10,133.58,Stationery,KwaZulu-Natal,mid,False
TXN00548,CUST0040,2023-08-10,4502.56,Electronics,Western Cape,high,False
TXN01453,CUST0123,2023-08-10,281.07,Groceries,Gauteng,low,False
TXN00757,CUST0057,2023-08-11,2140.38,Tools,Gauteng,high,False
TXN00190,CUST0015,2023-08-11,1212.0,Sports,Gauteng,mid,False
TXN03382,CUST0277,2023-08-12,2403.63,Tools,KwaZulu-Natal,high,False
TXN00421,CUST0031,2023-08-12,1452.43,Sports,Western Cape,high,False
TXN03034,CUST0249,2023-08-12,570.23,Sports,Limpopo,low,False
TXN02979,CUST0245,2023-08-12,462.14,Stationery,Gauteng,high,False
TXN01221,CUST0097,2023-08-12,975.25,Sports,Western Cape,mid,False
TXN03650,CUST0299,2023-08-12,1407.9,Sports,KwaZulu-Natal,mid,False
TXN04552,CUST0381,2023-08-12,94.77,Health & Beauty,Gauteng,mid,False
TXN01343,CUST0112,2023-08-12,5372.34,Furniture,Gauteng,mid,False
TXN02265,CUST0194,2023-08-13,322.32,Groceries,KwaZulu-Natal,mid,False
TXN01192,CUST0095,2023-08-13,1018.0,Clothing,KwaZulu-Natal,mid,False
TXN01786,CUST0157,2023-08-13,1743.73,Sports,KwaZulu-Natal,high,False
TXN04666,CUST0393,2023-08-13,1508.33,Tools,Gauteng,mid,False
TXN01241,CUST0098,2023-08-13,772.74,Groceries,Western Cape,high,False
TXN01058,CUST0082,2023-08-14,3762.49,Electronics,KwaZulu-Natal,mid,False
TXN01663,CUST0147,2023-08-14,5118.69,Electronics,Western Cape,high,False
TXN04693,CUST0395,2023-08-14,4500.27,Electronics,Gauteng,high,False
TXN03648,CUST0299,2023-08-14,1231.94,Clothing,KwaZulu-Natal,mid,False
TXN01532,CUST0134,2023-08-14,1082.65,Tools,Gauteng,mid,False
TXN01653,CUST0146,2023-08-14,162.34,Stationery,Gauteng,mid,False
TXN04722,CUST0395,2023-08-14,5065.32,Electronics,Gauteng,high,False
TXN04058,CUST0335,2023-08-14,5548.66,Furniture,Gauteng,mid,False
TXN04362,CUST0365,2023-08-14,685.21,Health & Beauty,Limpopo,high,False
TXN03097,CUST0253,2023-08-14,486.27,Clothing,Eastern Cape,mid,False
TXN01996,CUST0174,2023-08-14,358.89,Health & Beauty,Gauteng,mid,False
TXN01933,CUST0166,2023-08-14,356.63,Groceries,Eastern Cape,mid,False
TXN00736,CUST0055,2023-08-14,9926.6,Furniture,Western Cape,high,False
TXN00066,CUST0007,2023-08-15,779.96,Tools,Gauteng,mid,False
TXN01705,CUST0148,2023-08-15,4328.02,Electronics,Western Cape,mid,False
TXN01763,CUST0155,2023-08-15,5161.18,Furniture,Limpopo,low,False
TXN00495,CUST0035,2023-08-15,1620.47,Tools,Limpopo,high,False
TXN01065,CUST0083,2023-08-15,478.83,Sports,Gauteng,mid,False
TXN04334,CUST0362,2023-08-15,417.56,Health & Beauty,KwaZulu-Natal,mid,False
TXN02879,CUST0239,2023-08-15,402.96,Health & Beauty,KwaZulu-Natal,mid,False
TXN04744,CUST0398,2023-08-16,835.68,Clothing,Western Cape,mid,False
TXN04529,CUST0377,2023-08-16,3939.27,Electronics,Eastern Cape,mid,False
TXN03856,CUST0318,2023-08-16,618.96,Clothing,Gauteng,low,False
TXN00465,CUST0034,2023-08-16,1620.95,Sports,Limpopo,high,False
TXN02902,CUST0241,2023-08-16,1510.06,Sports,Limpopo,high,False
TXN04018,CUST0331,2023-08-16,1525.37,Electronics,Gauteng,mid,False
TXN01992,CUST0173,2023-08-16,869.87,Sports,Western Cape,mid,False
TXN01216,CUST0097,2023-08-16,440.43,Health & Beauty,Western Cape,mid,False
TXN03377,CUST0277,2023-08-16,1600.35,Sports,KwaZulu-Natal,high,False
TXN03660,CUST0299,2023-08-16,507.31,Clothing,KwaZulu-Natal,mid,False
TXN03173,CUST0259,2023-08-17,219.89,Stationery,Western Cape,mid,False
TXN01068,CUST0083,2023-08-17,940.54,Tools,Gauteng,mid,False
TXN04404,CUST0369,2023-08-17,332.48,Health & Beauty,Gauteng,mid,False
TXN01620,CUST0143,2023-08-17,735.28,Clothing,Western Cape,mid,False
TXN01332,CUST0111,2023-08-17,8361.95,Furniture,Gauteng,mid,False
TXN02391,CUST0203,2023-08-17,1147.14,Tools,Gauteng,mid,False
TXN02529,CUST0211,2023-08-17,715.74,Groceries,Western Cape,high,False
TXN02370,CUST0201,2023-08-17,194.64,Health & Beauty,KwaZulu-Natal,mid,False
TXN02035,CUST0177,2023-08-17,1876.75,Sports,KwaZulu-Natal,high,False
TXN01916,CUST0164,2023-08-17,641.48,Groceries,Western Cape,high,False
TXN04165,CUST0347,2023-08-17,1100.58,Sports,KwaZulu-Natal,mid,False
TXN04027,CUST0333,2023-08-18,1009.45,Sports,Gauteng,mid,False
TXN03542,CUST0292,2023-08-18,2956.57,Electronics,Gauteng,mid,False
TXN04604,CUST0385,2023-08-18,684.71,Sports,KwaZulu-Natal,mid,False
TXN03271,CUST0267,2023-08-18,6062.84,Furniture,KwaZulu-Natal,mid,False
TXN04750,CUST0399,2023-08-18,688.92,Sports,KwaZulu-Natal,mid,False
TXN03298,CUST0269,2023-08-18,421.63,Groceries,Gauteng,mid,False
TXN03774,CUST0305,2023-08-18,1519.35,Clothing,KwaZulu-Natal,high,False
TXN04418,CUST0371,2023-08-19,1781.88,Tools,Gauteng,high,False
TXN04714,CUST0395,2023-08-19,1553.01,Tools,Gauteng,high,False
TXN02584,CUST0217,2023-08-19,1713.51,Sports,Gauteng,high,False
TXN01751,CUST0154,2023-08-19,706.49,Sports,Western Cape,mid,False
TXN03574,CUST0294,2023-08-19,293.85,Health & Beauty,Gauteng,mid,False
TXN00218,CUST0017,2023-08-19,1659.38,Electronics,Gauteng,mid,False
TXN04632,CUST0389,2023-08-19,1616.01,Electronics,KwaZulu-Natal,mid,False
TXN01690,CUST0147,2023-08-19,325.2,Stationery,Western Cape,high,False
TXN03073,CUST0251,2023-08-19,9107.39,Furniture,Gauteng,high,False
TXN02972,CUST0245,2023-08-19,1490.27,Sports,Gauteng,high,False
TXN01617,CUST0143,2023-08-20,1428.67,Tools,Western Cape,mid,False
TXN03037,CUST0250,2023-08-20,1091.06,Tools,Eastern Cape,mid,False
TXN03566,CUST0294,2023-08-20,220.06,Health & Beauty,Gauteng,mid,False
TXN02676,CUST0224,2023-08-20,4155.5,Electronics,Gauteng,mid,False
TXN01367,CUST0115,2023-08-20,1616.52,Sports,KwaZulu-Natal,high,False
TXN00378,CUST0029,2023-08-20,203.32,Stationery,Western Cape,mid,False
TXN00142,CUST0011,2023-08-21,3665.81,Electronics,Gauteng,mid,False
TXN00407,CUST0030,2023-08-21,715.69,Health & Beauty,Gauteng,high,False
TXN00674,CUST0050,2023-08-21,1918.36,Tools,Gauteng,high,False
TXN03373,CUST0276,2023-08-21,696.57,Sports,Western Cape,low,False
TXN03000,CUST0245,2023-08-21,926.92,Clothing,Gauteng,high,False
TXN02058,CUST0179,2023-08-22,3267.58,Electronics,Limpopo,mid,False
TXN03937,CUST0325,2023-08-22,1244.33,Clothing,Limpopo,mid,False
TXN04584,CUST0384,2023-08-22,2740.04,Electronics,Eastern Cape,mid,False
TXN02407,CUST0204,2023-08-22,737.5,Groceries,Eastern Cape,high,False
TXN04279,CUST0355,2023-08-22,695.25,Health & Beauty,Gauteng,high,False
TXN01037,CUST0081,2023-08-22,3206.92,Electronics,Eastern Cape,mid,False
TXN02008,CUST0175,2023-08-23,160.9,Health & Beauty,KwaZulu-Natal,low,False
TXN01007,CUST0077,2023-08-23,1850.51,Clothing,KwaZulu-Natal,high,False
TXN02869,CUST0239,2023-08-23,2454.47,Electronics,KwaZulu-Natal,mid,False
TXN00697,CUST0052,2023-08-23,164.85,Stationery,KwaZulu-Natal,mid,False
TXN02512,CUST0210,2023-08-23,7488.4,Furniture,Gauteng,mid,False
TXN02095,CUST0183,2023-08-23,283.65,Health & Beauty,Limpopo,mid,False
TXN02124,CUST0186,2023-08-24,479.08,Groceries,KwaZulu-Natal,mid,False
TXN02263,CUST0193,2023-08-24,2639.43,Electronics,Eastern Cape,mid,False
TXN01387,CUST0116,2023-08-24,580.85,Health & Beauty,Eastern Cape,high,False
TXN02933,CUST0241,2023-08-24,1471.48,Sports,Limpopo,high,False
TXN03174,CUST0259,2023-08-24,907.37,Clothing,Western Cape,mid,False
TXN03720,CUST0302,2023-08-24,1430.97,Sports,Western Cape,high,False
TXN00171,CUST0014,2023-08-24,3424.51,Furniture,Gauteng,mid,False
TXN03840,CUST0315,2023-08-24,912.96,Clothing,Eastern Cape,mid,False
TXN02317,CUST0198,2023-08-24,226.72,Health & Beauty,Eastern Cape,mid,False
TXN00704,CUST0052,2023-08-24,1999.43,Electronics,KwaZulu-Natal,mid,False
TXN01142,CUST0091,2023-08-25,200.2,Stationery,Gauteng,mid,False
TXN01174,CUST0093,2023-08-25,728.4,Clothing,KwaZulu-Natal,mid,False
TXN01772,CUST0156,2023-08-25,348.52,Health & Beauty,Gauteng,mid,False
TXN03347,CUST0273,2023-08-25,632.08,Health & Beauty,Eastern Cape,high,False
TXN01456,CUST0124,2023-08-25,285.94,Sports,Gauteng,low,False
TXN00050,CUST0005,2023-08-25,1607.87,Electronics,Gauteng,mid,False
TXN02115,CUST0184,2023-08-26,971.39,Tools,Eastern Cape,mid,False
TXN01578,CUST0140,2023-08-26,1948.19,Tools,Limpopo,high,False
TXN01593,CUST0140,2023-08-26,1344.9,Clothing,Limpopo,high,False
TXN00502,CUST0035,2023-08-26,1717.5,Sports,Limpopo,high,False
TXN01870,CUST0162,2023-08-26,781.42,Tools,KwaZulu-Natal,mid,False
TXN01699,CUST0148,2023-08-26,359.72,Health & Beauty,Western Cape,mid,False
TXN02425,CUST0205,2023-08-26,1055.26,Sports,Western Cape,high,False
TXN04160,CUST0347,2023-08-27,639.62,Clothing,KwaZulu-Natal,mid,False
TXN03305,CUST0269,2023-08-27,214.26,Stationery,Gauteng,mid,False
TXN00941,CUST0071,2023-08-27,349.32,Stationery,KwaZulu-Natal,high,False
TXN02463,CUST0206,2023-08-27,2473.49,Electronics,Gauteng,mid,False
TXN02106,CUST0184,2023-08-28,1138.58,Clothing,Eastern Cape,mid,False
TXN03602,CUST0295,2023-08-28,1516.27,Clothing,Gauteng,high,False
TXN03758,CUST0305,2023-08-28,5592.91,Electronics,KwaZulu-Natal,high,False
TXN04233,CUST0354,2023-08-28,1088.4,Sports,Gauteng,mid,False
TXN00585,CUST0041,2023-08-28,4970.35,Electronics,Gauteng,high,False
TXN02433,CUST0205,2023-08-28,605.08,Health & Beauty,Western Cape,high,False
TXN00688,CUST0050,2023-08-29,1661.12,Clothing,Gauteng,high,False
TXN04011,CUST0331,2023-08-29,873.74,Clothing,Gauteng,mid,False
TXN03652,CUST0299,2023-08-29,1134.54,Clothing,KwaZulu-Natal,mid,False
TXN04646,CUST0391,2023-08-29,471.95,Sports,Limpopo,mid,False
TXN01405,CUST0116,2023-08-29,10549.36,Furniture,Eastern Cape,high,False
TXN02687,CUST0225,2023-08-29,2694.63,Electronics,Gauteng,mid,False
TXN03082,CUST0252,2023-08-29,198.2,Stationery,Gauteng,mid,False
TXN00183,CUST0015,2023-08-30,5484.63,Furniture,Gauteng,mid,False
TXN03977,CUST0329,2023-08-30,1146.52,Tools,Western Cape,mid,False
TXN00750,CUST0056,2023-08-30,922.23,Clothing,Limpopo,mid,False
TXN04409,CUST0370,2023-08-30,280.88,Tools,Gauteng,low,False
TXN01140,CUST0091,2023-08-30,851.85,Clothing,Gauteng,mid,False
TXN04701,CUST0395,2023-08-30,1293.5,Clothing,Gauteng,high,False
TXN04304,CUST0358,2023-08-30,638.16,Clothing,Western Cape,mid,False
TXN00292,CUST0023,2023-08-30,464.16,Stationery,Gauteng,high,False
TXN04400,CUST0369,2023-08-30,1132.78,Tools,Gauteng,mid,False
TXN00237,CUST0018,2023-08-30,516.69,Sports,Western Cape,mid,False
TXN02026,CUST0177,2023-08-31,6166.75,Electronics,KwaZulu-Natal,high,False
TXN02989,CUST0245,2023-08-31,1704.54,Sports,Gauteng,high,False
TXN03805,CUST0309,2023-08-31,5928.49,Furniture,KwaZulu-Natal,mid,False
TXN01287,CUST0103,2023-08-31,1209.87,Tools,Gauteng,mid,False
TXN04740,CUST0398,2023-08-31,748.54,Clothing,Western Cape,mid,False
TXN00113,CUST0010,2023-08-31,329.71,Stationery,KwaZulu-Natal,high,False
TXN02443,CUST0205,2023-09-01,598.17,Health & Beauty,Western Cape,high,False
TXN01115,CUST0087,2023-09-01,10899.86,Furniture,KwaZulu-Natal,high,False
TXN03657,CUST0299,2023-09-01,4775.38,Furniture,KwaZulu-Natal,mid,False
TXN02683,CUST0225,2023-09-01,1027.6,Tools,Gauteng,mid,False
TXN04045,CUST0334,2023-09-01,596.08,Sports,Gauteng,mid,False
TXN03445,CUST0283,2023-09-01,522.65,Clothing,Gauteng,mid,False
TXN04692,CUST0395,2023-09-01,838.85,Health & Beauty,Gauteng,high,False
TXN04499,CUST0376,2023-09-02,1360.2,Clothing,Gauteng,high,False
TXN03458,CUST0284,2023-09-02,729.44,Clothing,Gauteng,mid,False
TXN00834,CUST0060,2023-09-02,601.25,Groceries,Gauteng,high,False
TXN01271,CUST0102,2023-09-02,416.48,Health & Beauty,KwaZulu-Natal,mid,False
TXN00100,CUST0008,2023-09-02,11961.55,Furniture,Eastern Cape,high,False
TXN04679,CUST0394,2023-09-02,871.72,Sports,KwaZulu-Natal,mid,False
TXN03051,CUST0251,2023-09-02,4396.82,Electronics,Gauteng,high,False
TXN01683,CUST0147,2023-09-03,314.23,Stationery,Western Cape,high,False
TXN04240,CUST0354,2023-09-03,191.78,Stationery,Gauteng,mid,False
TXN01606,CUST0142,2023-09-03,154.41,Stationery,Gauteng,mid,False
TXN02340,CUST0200,2023-09-03,3594.15,Electronics,KwaZulu-Natal,high,False
TXN03941,CUST0325,2023-09-03,863.85,Clothing,Limpopo,mid,False
TXN02928,CUST0241,2023-09-03,368.31,Stationery,Limpopo,high,False
TXN04228,CUST0353,2023-09-03,211.35,Stationery,KwaZulu-Natal,mid,False
TXN04618,CUST0387,2023-09-03,1456.61,Tools,Gauteng,mid,False
TXN03248,CUST0266,2023-09-03,1084.58,Sports,KwaZulu-Natal,mid,False
TXN04130,CUST0342,2023-09-03,191.4,Health & Beauty,Western Cape,mid,False
TXN00366,CUST0026,2023-09-03,332.46,Tools,KwaZulu-Natal,mid,False
TXN00213,CUST0017,2023-09-03,227.48,Stationery,Gauteng,mid,False
TXN04037,CUST0333,2023-09-03,1086.33,Sports,Gauteng,mid,False
TXN01076,CUST0084,2023-09-04,1347.34,Sports,Gauteng,mid,False
TXN01554,CUST0137,2023-09-04,50.0,Groceries,Western Cape,low,False
TXN04007,CUST0331,2023-09-04,1131.02,Clothing,Gauteng,mid,False
TXN03159,CUST0257,2023-09-04,1340.34,Clothing,Limpopo,mid,False
TXN01673,CUST0147,2023-09-04,1850.53,Tools,Western Cape,high,False
TXN00770,CUST0057,2023-09-04,1629.05,Sports,Gauteng,high,False
TXN01056,CUST0082,2023-09-04,358.66,Health & Beauty,KwaZulu-Natal,mid,False
TXN03757,CUST0305,2023-09-05,1721.99,Tools,KwaZulu-Natal,high,False
TXN02542,CUST0214,2023-09-05,353.96,Stationery,Gauteng,high,False
TXN01163,CUST0093,2023-09-06,924.01,Tools,KwaZulu-Natal,mid,False
TXN02344,CUST0200,2023-09-06,2158.47,Tools,KwaZulu-Natal,high,False
TXN03744,CUST0304,2023-09-06,5837.83,Electronics,KwaZulu-Natal,high,False
TXN03751,CUST0304,2023-09-06,890.66,Health & Beauty,KwaZulu-Natal,high,False
TXN02126,CUST0186,2023-09-06,560.74,Tools,KwaZulu-Natal,mid,False
TXN04505,CUST0376,2023-09-06,6084.35,Electronics,Gauteng,high,False
TXN04431,CUST0371,2023-09-06,871.34,Groceries,Gauteng,high,False
TXN03265,CUST0267,2023-09-06,1039.52,Tools,KwaZulu-Natal,mid,False
TXN02733,CUST0229,2023-09-06,773.45,Health & Beauty,Eastern Cape,high,False
TXN02670,CUST0223,2023-09-07,254.78,Stationery,Gauteng,mid,False
TXN02052,CUST0179,2023-09-07,5816.53,Furniture,Limpopo,mid,False
TXN03004,CUST0246,2023-09-07,664.65,Sports,Limpopo,low,False
TXN00098,CUST0008,2023-09-08,647.91,Health & Beauty,Eastern Cape,high,False
TXN00127,CUST0010,2023-09-08,361.49,Stationery,KwaZulu-Natal,high,False
TXN01668,CUST0147,2023-09-08,753.84,Groceries,Western Cape,high,False
TXN01743,CUST0152,2023-09-09,227.03,Groceries,Gauteng,low,False
TXN00907,CUST0067,2023-09-09,341.3,Groceries,Gauteng,mid,False
TXN00354,CUST0026,2023-09-10,387.44,Health & Beauty,KwaZulu-Natal,mid,False
TXN04239,CUST0354,2023-09-10,361.9,Health & Beauty,Gauteng,mid,False
TXN01380,CUST0116,2023-09-10,2011.74,Tools,Eastern Cape,high,False
TXN01210,CUST0097,2023-09-10,3416.04,Electronics,Western Cape,mid,False
TXN02213,CUST0191,2023-09-10,6827.28,Electronics,Gauteng,high,False
TXN01894,CUST0163,2023-09-10,2051.07,Tools,KwaZulu-Natal,high,False
TXN03964,CUST0327,2023-09-10,1796.72,Tools,Western Cape,high,False
TXN02205,CUST0191,2023-09-10,2688.31,Tools,Gauteng,high,False
TXN02315,CUST0198,2023-09-10,435.96,Groceries,Eastern Cape,mid,False
TXN02785,CUST0234,2023-09-10,2378.14,Electronics,Western Cape,mid,False
TXN01574,CUST0139,2023-09-11,620.48,Sports,Gauteng,mid,False
TXN04664,CUST0393,2023-09-11,607.41,Sports,Gauteng,mid,False
TXN03054,CUST0251,2023-09-11,4384.54,Electronics,Gauteng,high,False
TXN02604,CUST0217,2023-09-11,844.85,Health & Beauty,Gauteng,high,False
TXN03327,CUST0271,2023-09-11,782.77,Clothing,Eastern Cape,mid,False
TXN04257,CUST0355,2023-09-11,1689.02,Sports,Gauteng,high,False
TXN02116,CUST0185,2023-09-11,260.52,Stationery,Gauteng,mid,False
TXN01638,CUST0144,2023-09-11,5809.22,Furniture,Gauteng,mid,False
TXN01910,CUST0164,2023-09-12,323.94,Stationery,Western Cape,high,False
TXN02713,CUST0227,2023-09-12,1132.2,Sports,Limpopo,mid,False
TXN01664,CUST0147,2023-09-12,494.08,Stationery,Western Cape,high,False
TXN00777,CUST0057,2023-09-12,724.53,Groceries,Gauteng,high,False
TXN02638,CUST0219,2023-09-12,2426.7,Furniture,KwaZulu-Natal,low,False
TXN03708,CUST0302,2023-09-12,538.51,Health & Beauty,Western Cape,high,False
TXN01080,CUST0084,2023-09-12,209.69,Stationery,Gauteng,mid,False
TXN00551,CUST0040,2023-09-12,767.47,Health & Beauty,Western Cape,high,False
TXN01195,CUST0095,2023-09-13,250.63,Health & Beauty,KwaZulu-Natal,mid,False
TXN02672,CUST0223,2023-09-13,383.79,Groceries,Gauteng,mid,False
TXN00793,CUST0058,2023-09-13,195.99,Groceries,Gauteng,mid,False
TXN02462,CUST0206,2023-09-14,2815.1,Electronics,Gauteng,mid,False
TXN02514,CUST0211,2023-09-14,312.16,Stationery,Western Cape,high,False
TXN02432,CUST0205,2023-09-14,335.46,Stationery,Western Cape,high,False
TXN03409,CUST0277,2023-09-14,5738.18,Electronics,KwaZulu-Natal,high,False
TXN02469,CUST0207,2023-09-14,1114.9,Sports,Gauteng,mid,False
TXN02072,CUST0180,2023-09-14,547.07,Groceries,Gauteng,mid,False
TXN02378,CUST0202,2023-09-14,966.23,Clothing,Gauteng,mid,False
TXN04153,CUST0345,2023-09-14,923.19,Sports,Gauteng,mid,False
TXN00662,CUST0049,2023-09-14,6214.65,Furniture,Western Cape,mid,False
TXN03522,CUST0290,2023-09-15,915.92,Clothing,Western Cape,mid,False
TXN03079,CUST0252,2023-09-15,402.59,Health & Beauty,Gauteng,mid,False
TXN01808,CUST0157,2023-09-15,1440.52,Clothing,KwaZulu-Natal,high,False
TXN03924,CUST0323,2023-09-15,1501.37,Clothing,KwaZulu-Natal,high,False
TXN02782,CUST0234,2023-09-15,850.88,Tools,Western Cape,mid,False
TXN00141,CUST0010,2023-09-15,1658.04,Tools,KwaZulu-Natal,high,False
TXN03922,CUST0323,2023-09-16,1656.64,Clothing,KwaZulu-Natal,high,False
TXN01768,CUST0156,2023-09-16,1022.02,Sports,Gauteng,mid,False
TXN02961,CUST0244,2023-09-16,1270.43,Tools,Gauteng,mid,False
TXN03213,CUST0264,2023-09-16,1051.81,Clothing,Western Cape,mid,False
TXN02720,CUST0227,2023-09-16,362.59,Groceries,Limpopo,mid,False
TXN03952,CUST0327,2023-09-16,5375.41,Electronics,Western Cape,high,False
TXN01994,CUST0174,2023-09-16,4161.06,Furniture,Gauteng,mid,False
TXN02926,CUST0241,2023-09-16,10223.68,Furniture,Limpopo,high,False
TXN04194,CUST0350,2023-09-17,909.81,Sports,KwaZulu-Natal,mid,False
TXN04150,CUST0345,2023-09-17,131.35,Stationery,Gauteng,mid,False
TXN03070,CUST0251,2023-09-17,1464.15,Sports,Gauteng,high,False
TXN01305,CUST0105,2023-09-17,420.33,Groceries,Eastern Cape,mid,False
TXN02863,CUST0238,2023-09-17,785.51,Sports,Gauteng,mid,False
TXN00768,CUST0057,2023-09-17,9978.0,Furniture,Gauteng,high,False
TXN02951,CUST0243,2023-09-17,146.45,Stationery,Eastern Cape,mid,False
TXN04612,CUST0387,2023-09-17,503.41,Groceries,Gauteng,mid,False
TXN01320,CUST0108,2023-09-17,2246.67,Electronics,KwaZulu-Natal,low,False
TXN01022,CUST0078,2023-09-17,3323.97,Electronics,Gauteng,mid,False
TXN02603,CUST0217,2023-09-17,344.46,Stationery,Gauteng,high,False
TXN03837,CUST0314,2023-09-17,813.86,Tools,Limpopo,mid,False
TXN00456,CUST0033,2023-09-17,1030.8,Tools,Gauteng,mid,False
TXN03424,CUST0278,2023-09-18,373.3,Health & Beauty,KwaZulu-Natal,mid,False
TXN03821,CUST0312,2023-09-18,765.37,Sports,Gauteng,mid,False
TXN01419,CUST0120,2023-09-18,5767.79,Furniture,Western Cape,mid,False
TXN02438,CUST0205,2023-09-18,696.51,Health & Beauty,Western Cape,high,False
TXN01814,CUST0157,2023-09-18,1840.32,Tools,KwaZulu-Natal,high,False
